"id_odsp";"id_event";"sort_order";"time";"text";"event_type";"event_type2";"side";"event_team";"opponent";"player";"player2";"player_in";"player_out";"shot_place";"shot_outcome";"is_goal";"location";"bodypart";"assist_method";"situation";"fast_break"
"vJg7s9Hk/";"vJg7s9Hk78";78.0;73.0;"Attempt missed. Felipe Caicedo (Espanyol) header from the centre of the box misses to the right. Assisted by Fuentes with a cross.";1.0;"12";2.0;"Espanyol";"Real Madrid";"felipe caicedo";"fuentes";"NA";"NA";"9";"2";0.0;"3";"3";2.0;"1";0.0
"A5SeExvn/";"A5SeExvn89";89.0;76.0;"Substitution, Lazio. Luis Pedro Cavanda replaces Stefan de Vrij because of an injury.";7.0;"NA";2.0;"Lazio";"AS Roma";"NA";"NA";"luis pedro cavanda";"stefan de vrij";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"6FjsQZxb/";"6FjsQZxb92";92.0;87.0;"Attempt missed. Miralem Pjanic (Roma) right footed shot from outside the box is high and wide to the right from a direct free kick.";1.0;"NA";2.0;"AS Roma";"Palermo";"miralem pjanic";"NA";"NA";"NA";"6";"2";0.0;"15";"1";0.0;"4";0.0
"llDkfn1e/";"llDkfn1e67";67.0;64.0;"Abraham (Espanyol) wins a free kick in the attacking half.";8.0;"NA";1.0;"Espanyol";"Celta Vigo";"abraham";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"Qik5Couc/";"Qik5Couc102";102.0;93.0;"Offside, Tottenham Hotspur. Paulinho tries a through ball, but Jan Vertonghen is caught offside.";9.0;"13";1.0;"Tottenham";"Sunderland";"jan vertonghen";"paulinho";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"d8elOvPa/";"d8elOvPa94";94.0;80.0;"Offside, Rennes. Mexer tries a through ball, but Mouhamadou Habib Habibou is caught offside.";9.0;"13";1.0;"Stade Rennes";"St Etienne";"mouhamadou habib habibou";"mexer";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"r5ipPK9g/";"r5ipPK9g74";74.0;78.0;"Javier Pastore (Paris Saint Germain) wins a free kick on the left wing.";8.0;"NA";1.0;"Paris Saint-Germain";"Evian Thonon Gaillard";"javier pastore";"NA";"NA";"NA";"NA";"NA";0.0;"4";"NA";0.0;"NA";0.0
"Y7JG9EhH/";"Y7JG9EhH58";58.0;52.0;"Offside, Fiorentina. Gonzalo RodrA­guez tries a through ball, but JoaquA­n is caught offside.";9.0;"13";2.0;"Fiorentina";"Chievo Verona";"joaquin";"gonzalo rodriguez";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"6ZISyXyA/";"6ZISyXyA24";24.0;33.0;"Foul by Fabio Quagliarella (Torino).";3.0;"NA";2.0;"Torino";"Internazionale";"fabio quagliarella";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"6ZISyXyA/";"6ZISyXyA42";42.0;44.0;"Substitution, Inter Milan. Andrea Ranocchia replaces Marco Andreolli because of an injury.";7.0;"NA";1.0;"Internazionale";"Torino";"NA";"NA";"andrea ranocchia";"marco andreolli";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"fLfFTnhE/";"fLfFTnhE87";87.0;85.0;"Hand ball by Juanmi (MA¡laga).";10.0;"NA";2.0;"Malaga";"Athletic Bilbao";"juanmi";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"jiWSZyOB/";"jiWSZyOB44";44.0;54.0;"Offside, Paris Saint Germain. Blaise Matuidi tries a through ball, but Edinson Cavani is caught offside.";9.0;"13";2.0;"Paris Saint-Germain";"St Etienne";"edinson cavani";"blaise matuidi";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"lbn2LBiT/";"lbn2LBiT59";59.0;45.0;"Roberto Pereyra (Juventus) wins a free kick in the attacking half.";8.0;"NA";1.0;"Juventus";"Chievo Verona";"roberto pereyra";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"fwIhjc8h/";"fwIhjc8h36";36.0;37.0;"Foul by Jordan Amavi (Nice).";3.0;"NA";2.0;"Nice";"Metz";"jordan amavi";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"MkmvXZ7U/";"MkmvXZ7U48";48.0;54.0;"Attempt saved. Wylan Cyprien (Lens) right footed shot from the right side of the box is saved in the top right corner. Assisted by Dimitri Kevin Cavare.";1.0;"12";1.0;"Lens";"Bastia";"wylan cyprien";"dimitri kevin cavare";"NA";"NA";"13";"1";0.0;"11";"1";1.0;"1";0.0
"nJZgM4pl/";"nJZgM4pl1";1.0;2.0;"Attempt missed. Nolito (Celta de Vigo) header from the centre of the box is too high. Assisted by Santi Mina with a cross.";1.0;"12";1.0;"Celta Vigo";"Cordoba";"nolito";"santi mina";"NA";"NA";"10";"2";0.0;"3";"3";2.0;"1";0.0
"U1RAIMqD/";"U1RAIMqD88";88.0;81.0;"Foul by JosA© Angel (Elche).";3.0;"NA";2.0;"Elche";"Granada";"jose angel";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"8tMdkHNb/";"8tMdkHNb68";68.0;78.0;"Foul by JoA£o Moutinho (Monaco).";3.0;"NA";1.0;"AS Monaco";"Lyon";"joao moutinho";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"Mu6p2jT8/";"Mu6p2jT824";24.0;17.0;"Roberto Firmino (TSG 1899 Hoffenheim) wins a free kick in the defensive half.";8.0;"NA";2.0;"TSG Hoffenheim";"FC Augsburg";"roberto firmino";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"pvBPhnje/";"pvBPhnje7";7.0;10.0;"Ilkay Gundogan (Borussia Dortmund) wins a free kick in the defensive half.";8.0;"NA";1.0;"Borussia Dortmund";"FC Augsburg";"ilkay gundogan";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"Auob7o5l/";"Auob7o5l17";17.0;21.0;"Tranquillo Barnetta (FC Schalke 04) wins a free kick in the attacking half.";8.0;"NA";1.0;"Schalke 04";"Borussia Monchengladbach";"tranquillo barnetta";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"ClZsHUP5/";"ClZsHUP528";28.0;31.0;"Attempt saved. Juanfran (Deportivo de La CoruA±a) left footed shot from the right side of the box is saved in the bottom left corner. Assisted by Celso Borges.";1.0;"12";1.0;"Deportivo La Coruna";"Eibar";"juanfran";"celso borges";"NA";"NA";"3";"1";0.0;"11";"2";1.0;"1";0.0
"IRZwIAAa/";"IRZwIAAa79";79.0;76.0;"Mario Mandzukic (AtlA©tico de Madrid) wins a free kick in the defensive half.";8.0;"NA";1.0;"Atletico Madrid";"Real Madrid";"mario mandzukic";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"IuVr1EMA/";"IuVr1EMA6";6.0;4.0;"Romain Philippoteaux (Lorient) wins a free kick in the attacking half.";8.0;"NA";2.0;"Lorient";"Stade de Reims";"romain philippoteaux";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"jZteLtOR/";"jZteLtOR90";90.0;87.0;"Corner,  Leicester City. Conceded by Julian Speroni.";2.0;"NA";1.0;"Leicester City";"Crystal Palace";"julian speroni";"julian speroni";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"SfYMG0Wr/";"SfYMG0Wr84";84.0;90.0;"Sergio Aguero (Manchester City) wins a free kick in the attacking half.";8.0;"NA";1.0;"Manchester City";"Hull";"sergio aguero";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"zckptDpo/";"zckptDpo53";53.0;61.0;"Djakaridja KonA© (Evian Thonon Gaillard) wins a free kick on the left wing.";8.0;"NA";1.0;"Evian Thonon Gaillard";"Bordeaux";"djakaridja kone";"NA";"NA";"NA";"NA";"NA";0.0;"4";"NA";0.0;"NA";0.0
"nRTnTak7/";"nRTnTak719";19.0;11.0;"Foul by Miroslav Klose (Lazio).";3.0;"NA";1.0;"Lazio";"Genoa";"miroslav klose";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"OOxnGluC/";"OOxnGluC15";15.0;13.0;"Foul by AdriA¡n (Elche).";3.0;"NA";1.0;"Elche";"Rayo Vallecano";"adrian";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"6L5JGLVM/";"6L5JGLVM13";13.0;16.0;"Foul by Oriol Riera (Deportivo de La CoruA±a).";3.0;"NA";2.0;"Deportivo La Coruna";"Real Madrid";"oriol riera";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"8rmjeqjk/";"8rmjeqjk1";1.0;1.0;"Foul by Martin Braithwaite (Toulouse).";3.0;"NA";1.0;"Toulouse";"Stade Rennes";"martin braithwaite";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"ELmndPzq/";"ELmndPzq19";19.0;20.0;"Attempt blocked. Bengali-FodA© Koita (Caen) left footed shot from outside the box is blocked.";1.0;"NA";2.0;"Caen";"Paris Saint-Germain";"bengalifode koita";"NA";"NA";"NA";"2";"3";0.0;"15";"2";0.0;"1";0.0
"KvlQtJJ6/";"KvlQtJJ680";80.0;61.0;"Alessandro Diamanti (Fiorentina) wins a free kick in the attacking half.";8.0;"NA";2.0;"Fiorentina";"Sassuolo";"alessandro diamanti";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"lfCmbKls/";"lfCmbKls37";37.0;38.0;"Foul by Achraf Lazaar (Palermo).";3.0;"NA";1.0;"Palermo";"Napoli";"achraf lazaar";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"U7zn6dQB/";"U7zn6dQB70";70.0;63.0;"Goal!  Bayer 04 Leverkusen 2, VfL Wolfsburg 4. Bas Dost (VfL Wolfsburg) right footed shot from the centre of the box to the top right corner. Assisted by Ricardo Rodriguez with a cross.";1.0;"12";2.0;"VfL Wolfsburg";"Bayer Leverkusen";"bas dost";"ricardo rodriguez";"NA";"NA";"13";"1";1.0;"3";"1";2.0;"1";0.0
"2iikBagp/";"2iikBagp50";50.0;61.0;"Tito (Rayo Vallecano) wins a free kick in the defensive half.";8.0;"NA";1.0;"Rayo Vallecano";"Villarreal";"tito";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"bFUdUv0M/";"bFUdUv0M71";71.0;65.0;"FabiA¡n Orellana (Celta de Vigo) wins a free kick in the defensive half.";8.0;"NA";2.0;"Celta Vigo";"Deportivo La Coruna";"fabian orellana";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"vgbrzyuh/";"vgbrzyuh47";47.0;55.0;"Foul by Elias Kachunga (SC Paderborn 07).";3.0;"NA";1.0;"SC Paderborn";"Bayern Munich";"elias kachunga";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"44slTUL5/";"44slTUL550";50.0;59.0;"Attempt blocked. Sadio Mane (Southampton) left footed shot from the centre of the box is blocked. Assisted by Maya Yoshida.";1.0;"12";1.0;"Southampton";"Liverpool";"sadio mane";"maya yoshida";"NA";"NA";"2";"3";0.0;"3";"2";1.0;"1";0.0
"ID6Y7MZf/";"ID6Y7MZf105";105.0;85.0;"Giannelli  Imbula (Marseille) wins a free kick in the attacking half.";8.0;"NA";2.0;"Marseille";"St Etienne";"giannelli  imbula";"NA";"NA";"NA";"NA";"NA";0.0;"1";"NA";0.0;"NA";0.0
"tlyRBwJt/";"tlyRBwJt25";25.0;22.0;"Attempt blocked. Gervinho (Roma) right footed shot from the left side of the box is blocked.";1.0;"NA";2.0;"AS Roma";"Hellas Verona";"gervinho";"NA";"NA";"NA";"2";"3";0.0;"9";"1";0.0;"1";0.0
"jR4t6047/";"jR4t604711";11.0;17.0;"LoA¯ck Landre (Lens) wins a free kick in the defensive half.";8.0;"NA";1.0;"Lens";"Stade Rennes";"loick landre";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"CQ8orjwT/";"CQ8orjwT6";6.0;3.0;"Geoffroy Serey Die (VfB Stuttgart) wins a free kick in the defensive half.";8.0;"NA";1.0;"VfB Stuttgart";"Hertha Berlin";"geoffroy serey die";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"MafHxU0j/";"MafHxU0j84";84.0;74.0;"Foul by Jonas Hector (1. FC Koln).";3.0;"NA";1.0;"FC Cologne";"Eintracht Frankfurt";"jonas hector";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"0b3SHIKG/";"0b3SHIKG14";14.0;11.0;"Serge Gakpe (Nantes) wins a free kick in the defensive half.";8.0;"NA";1.0;"Nantes";"Evian Thonon Gaillard";"serge gakpe";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"SvpyIi3R/";"SvpyIi3R31";31.0;29.0;"Attempt missed. Maximiliano Moralez (Atalanta) left footed shot from the centre of the box misses to the left. Assisted by Luca Cigarini with a cross.";1.0;"12";1.0;"Atalanta";"Udinese";"maximiliano moralez";"luca cigarini";"NA";"NA";"8";"2";0.0;"3";"2";2.0;"1";0.0
"Y35b4YYR/";"Y35b4YYR5";5.0;5.0;"Foul by Gary Medel (Inter Milan).";3.0;"NA";1.0;"Internazionale";"Cesena";"gary medel";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"4jMETFJS/";"4jMETFJS85";85.0;82.0;"Foul by Martin Braithwaite (Toulouse).";3.0;"NA";1.0;"Toulouse";"Bordeaux";"martin braithwaite";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"4vELjpyR/";"4vELjpyR11";11.0;17.0;"Attempt missed. Diafra Sakho (West Ham United) header from the centre of the box is close, but misses to the right. Assisted by Aaron Cresswell with a cross.";1.0;"12";1.0;"West Ham";"Sunderland";"diafra sakho";"aaron cresswell";"NA";"NA";"9";"2";0.0;"3";"3";2.0;"1";0.0
"nJwppXPD/";"nJwppXPD42";42.0;38.0;"Attempt missed. Joel Matip (FC Schalke 04) header from the centre of the box is close, but misses to the left. Assisted by Christian Fuchs with a cross.";1.0;"12";1.0;"Schalke 04";"Bayer Leverkusen";"joel matip";"christian fuchs";"NA";"NA";"8";"2";0.0;"3";"3";2.0;"1";0.0
"xCSbXW2E/";"xCSbXW2E57";57.0;51.0;"Foul by Robin Quaison (Palermo).";3.0;"NA";2.0;"Palermo";"Chievo Verona";"robin quaison";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"bTNJ9TA7/";"bTNJ9TA736";36.0;42.0;"Foul by Mounir Obbadi (Verona).";3.0;"NA";2.0;"Hellas Verona";"Lazio";"mounir obbadi";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"UmW2DBBr/";"UmW2DBBr46";46.0;35.0;"Foul by Henrique (Napoli).";3.0;"NA";1.0;"Napoli";"Atalanta";"henrique";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"E3UTIHxA/";"E3UTIHxA79";79.0;82.0;"Substitution, Hull City. Sone Aluko replaces Abel Hernandez.";7.0;"NA";2.0;"Hull";"Swansea";"NA";"NA";"sone aluko";"abel hernandez";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"rDXCvlAs/";"rDXCvlAs33";33.0;30.0;"Foul by Maxi LA³pez (Torino).";3.0;"NA";2.0;"Torino";"Atalanta";"maxi lopez";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"U97wQlel/";"U97wQlel20";20.0;18.0;"Corner,  Verona. Conceded by Stefano Lucchini.";2.0;"NA";1.0;"Hellas Verona";"Cesena";"stefano lucchini";"stefano lucchini";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"xzBoOSP0/";"xzBoOSP09";9.0;11.0;"Stefano Sturaro (Juventus) wins a free kick on the left wing.";8.0;"NA";1.0;"Juventus";"Empoli";"stefano sturaro";"NA";"NA";"NA";"NA";"NA";0.0;"4";"NA";0.0;"NA";0.0
"6a8tPZRq/";"6a8tPZRq82";82.0;78.0;"Foul by Ahmed Kantari (Lens).";3.0;"NA";2.0;"Lens";"Bordeaux";"ahmed kantari";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"AHCdC0uU/";"AHCdC0uU24";24.0;27.0;"Foul by Hugo Mallo (Celta de Vigo).";3.0;"NA";1.0;"Celta Vigo";"Barcelona";"hugo mallo";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"O4YveaSC/";"O4YveaSC108";108.0;92.0;"Corner,  Sunderland. Conceded by Scott Dann.";2.0;"NA";1.0;"Sunderland";"Crystal Palace";"scott dann";"scott dann";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"WEsevuGb/";"WEsevuGb23";23.0;17.0;"Foul by Stefano Okaka (Sampdoria).";3.0;"NA";2.0;"Sampdoria";"AC Milan";"stefano okaka";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"WvLUfhIR/";"WvLUfhIR3";3.0;2.0;"Benjamin AndrA© (Rennes) wins a free kick in the defensive half.";8.0;"NA";1.0;"Stade Rennes";"Guingamp";"benjamin andre";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"Ym7djCQr/";"Ym7djCQr90";90.0;89.0;"Papy Djilobodji (Nantes) wins a free kick in the defensive half.";8.0;"NA";2.0;"Nantes";"St Etienne";"papy djilobodji";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"MsR4NzIh/";"MsR4NzIh27";27.0;22.0;"Corner,  Genoa. Conceded by Zouhair Feddal.";2.0;"NA";1.0;"Genoa";"Parma";"zouhair feddal";"zouhair feddal";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"AkORR0dE/";"AkORR0dE107";107.0;90.0;"Corner,  Deportivo de La CoruA±a. Conceded by Juanfran.";2.0;"NA";1.0;"Deportivo La Coruna";"Atletico Madrid";"juanfran";"juanfran";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"bZr5uKQD/";"bZr5uKQD105";105.0;90.0;"Attempt missed. Duda (MA¡laga) left footed shot from outside the box misses to the left. Assisted by Nordin Amrabat.";1.0;"12";2.0;"Malaga";"Real Madrid";"duda";"nordin amrabat";"NA";"NA";"8";"2";0.0;"15";"2";1.0;"1";0.0
"l41EIdJ0/";"l41EIdJ086";86.0;80.0;"Offside, FC Sevilla. Denis SuA¡rez tries a through ball, but Carlos Bacca is caught offside.";9.0;"13";2.0;"Sevilla";"Granada";"carlos bacca";"denis suarez";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"z70sjxFA/";"z70sjxFA92";92.0;77.0;"Foul by Silvan Widmer (Udinese).";3.0;"NA";2.0;"Udinese";"Chievo Verona";"silvan widmer";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"fofjIHyc/";"fofjIHyc94";94.0;69.0;"Foul by David Abraham (TSG 1899 Hoffenheim).";3.0;"NA";2.0;"TSG Hoffenheim";"Hannover 96";"david abraham";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"I9Wpm1GI/";"I9Wpm1GI72";72.0;76.0;"Attempt blocked. Sloan Privat (Caen) left footed shot from the centre of the box is blocked. Assisted by Emmanuel Imorou with a cross.";1.0;"12";1.0;"Caen";"Guingamp";"sloan privat";"emmanuel imorou";"NA";"NA";"2";"3";0.0;"3";"2";2.0;"1";0.0
"fecF2tG5/";"fecF2tG534";34.0;37.0;"Foul by Ismael Diomande (St Etienne).";3.0;"NA";1.0;"St Etienne";"Montpellier";"ismael diomande";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"SzfP0gTS/";"SzfP0gTS95";95.0;76.0;"Andrea Cossu (Cagliari) wins a free kick in the defensive half.";8.0;"NA";2.0;"Cagliari";"Chievo Verona";"andrea cossu";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"8bNlHuVb/";"8bNlHuVb61";61.0;59.0;"Foul by Anthony Martial (Monaco).";3.0;"NA";1.0;"AS Monaco";"Toulouse";"anthony martial";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"OIcswO0p/";"OIcswO0p22";22.0;25.0;"Goal!  Valencia CF 1, Eibar 0. NicolA¡s Otamendi (Valencia CF) header from the centre of the box to the high centre of the goal. Assisted by JosA© GayA¡ with a cross following a corner.";1.0;"12";1.0;"Valencia";"Eibar";"nicolas otamendi";"jose gaya";"NA";"NA";"NA";"1";1.0;"3";"3";2.0;"3";0.0
"fVDOTIE4/";"fVDOTIE446";46.0;53.0;"Attempt missed. Edinson Cavani (Paris Saint-Germain) right footed shot from the left side of the box is close, but misses to the left. Assisted by Marco Verratti.";1.0;"12";1.0;"Paris Saint-Germain";"Guingamp";"edinson cavani";"marco verratti";"NA";"NA";"8";"2";0.0;"9";"1";1.0;"1";0.0
"YuiAA3df/";"YuiAA3df85";85.0;65.0;"Attempt saved. Mauricio Pinilla (Atalanta) right footed shot from outside the box is saved in the bottom right corner. Assisted by Giulio Migliaccio with a headed pass.";1.0;"12";2.0;"Atalanta";"Palermo";"mauricio pinilla";"giulio migliaccio";"NA";"NA";"4";"1";0.0;"15";"1";3.0;"1";0.0
"lQbDAgpj/";"lQbDAgpj15";15.0;21.0;"Offside, Arsenal. Mesut Ozil tries a through ball, but Olivier Giroud is caught offside.";9.0;"13";1.0;"Arsenal";"Swansea";"olivier giroud";"mesut ozil";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"CQnjZ9Cl/";"CQnjZ9Cl76";76.0;73.0;"Sokratis (Borussia Dortmund) wins a free kick in the defensive half.";8.0;"NA";2.0;"Borussia Dortmund";"VfL Wolfsburg";"sokratis";"NA";"NA";"NA";"NA";"NA";0.0;"2";"NA";0.0;"NA";0.0
"rFO3Q4P9/";"rFO3Q4P950";50.0;53.0;"Adrien Rabiot (Paris Saint-Germain) is shown the yellow card for a bad foul.";4.0;"NA";2.0;"Paris Saint-Germain";"Montpellier";"adrien rabiot";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"WpUJsqgk/";"WpUJsqgk111";111.0;94.0;"Foul by Gareth Barry (Everton).";3.0;"NA";2.0;"Everton";"West Ham";"gareth barry";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"xGtx8d9r/";"xGtx8d9r80";80.0;84.0;"Substitution, Lens. Boubacar Sylla replaces Wylan Cyprien.";7.0;"NA";2.0;"Lens";"Nice";"NA";"NA";"boubacar sylla";"wylan cyprien";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"z3l0JbuP/";"z3l0JbuP56";56.0;45.0;"Attempt blocked. Stephan Lichtsteiner (Juventus) right footed shot from outside the box is blocked. Assisted by Claudio Marchisio.";1.0;"12";2.0;"Juventus";"Internazionale";"stephan lichtsteiner";"claudio marchisio";"NA";"NA";"2";"3";0.0;"15";"1";1.0;"1";0.0
"8j5CMU6n/";"8j5CMU6n48";48.0;44.0;"Foul by Andrea Belotti (Palermo).";3.0;"NA";2.0;"Palermo";"Cagliari";"andrea belotti";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"bVhgOLjF/";"bVhgOLjF55";55.0;59.0;"Attempt blocked. VA­ctor RodrA­guez (Elche) left footed shot from outside the box is blocked. Assisted by Cristian Herrera.";1.0;"12";2.0;"Elche";"Levante";"victor rodriguez";"cristian herrera";"NA";"NA";"2";"3";0.0;"15";"2";1.0;"1";0.0
"OKQchkJQ/";"OKQchkJQ37";37.0;45.0;"Substitution, FC Bayern Munchen. Mitchell Weiser replaces Thomas Muller.";7.0;"NA";1.0;"Bayern Munich";"Mainz";"NA";"NA";"mitchell weiser";"thomas muller";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"QTCPm9Rs/";"QTCPm9Rs25";25.0;31.0;"Offside, SV Werder Bremen. Fin Bartels tries a through ball, but Franco Di Santo is caught offside.";9.0;"13";2.0;"Werder Bremen";"Borussia Dortmund";"franco di santo";"fin bartels";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"MTBh3DR2/";"MTBh3DR220";20.0;18.0;"Attempt missed. Charlie Adam (Stoke City) left footed shot from more than 35 yards misses to the right. Assisted by Glenn Whelan.";1.0;"12";1.0;"Stoke City";"Liverpool";"charlie adam";"glenn whelan";"NA";"NA";"9";"2";0.0;"17";"2";1.0;"1";0.0
"6BAFUq5N/";"6BAFUq5N68";68.0;61.0;"Foul by Marcelo Brozovic (Inter Milan).";3.0;"NA";1.0;"Internazionale";"Empoli";"marcelo brozovic";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"ITbfCc8F/";"ITbfCc8F35";35.0;19.0;"Foul by Ki Sung-yueng (Swansea City).";3.0;"NA";2.0;"Swansea";"Chelsea";"ki sungyueng";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"lzf5D91m/";"lzf5D91m98";98.0;90.0;"Corner,  Rennes. Conceded by SA©bastien Squillaci.";2.0;"NA";2.0;"Stade Rennes";"Bastia";"sa©bastien squillaci";"sa©bastien squillaci";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"p2mEBmWa/";"p2mEBmWa55";55.0;63.0;"Attempt missed. Mohamed Wael Larbi (GFC Ajaccio) right footed shot from the centre of the box is too high. Assisted by GrA©gory Pujol.";1.0;"12";2.0;"GFC Ajaccio";"Troyes";"mohamed wael larbi";"gregory pujol";"NA";"NA";"10";"2";0.0;"3";"1";1.0;"1";0.0
"00OX4xFp/";"00OX4xFp42";42.0;39.0;"Foul by Ivan Cavaleiro (Monaco).";3.0;"NA";1.0;"AS Monaco";"Lille";"ivan cavaleiro";"NA";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"CjKCDt9C/";"CjKCDt9C111";111.0;89.0;"Corner,  1. FSV Mainz 05. Conceded by Romain Bregerie.";2.0;"NA";1.0;"Mainz";"FC Ingolstadt 04";"romain bregerie";"romain bregerie";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"Cx7eOQF5/";"Cx7eOQF562";62.0;57.0;"Corner,  Troyes. Conceded by Jonathan Correia.";2.0;"NA";1.0;"Troyes";"Nice";"jonathan correia";"jonathan correia";"NA";"NA";"NA";"NA";0.0;"NA";"NA";0.0;"NA";0.0
"Ii3CIYUl/";"Ii3CIYUl73";73.0;72.0;"Attempt missed. Phil Jagielka (Everton) header from the left side of the box misses to the right. Assisted by Tom Cleverley with a cross following a corner.";1.0;"12";2.0;"Everton";"Southampton";"phil jagielka";"tom cleverley";"NA";"NA";"9";"2";0.0;"9";"3";2.0;"3";0.0
